SYSTEM	SITE	ENBID	ENBNAME	SITE_NAME	CID	CELL_NAME	LAT	LON	DIR	ANT_BW	TAC	MCC	MNC	EARFCN	PCI
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	11	L23-BKK0836-1A	13.73477653	100.5175077	355	30	33021	520	17	38852	85
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	13	L23-BKK0836-3A	13.73477653	100.5175077	355	30	33021	520	17	39248	85
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	12	L23-BKK0836-2A	13.73477653	100.5175077	355	30	33021	520	17	39050	85
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	22	L23-BKK0836-2B	13.73477653	100.5175077	115	30	33021	520	17	39050	84
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	23	L23-BKK0836-3B	13.73477653	100.5175077	115	30	33021	520	17	39248	84
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	21	L23-BKK0836-1B	13.73477653	100.5175077	115	30	33021	520	17	38852	84
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	31	L23-BKK0836-1C	13.73477653	100.5175077	255	30	33021	520	17	38852	86
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	33	L23-BKK0836-3C	13.73477653	100.5175077	255	30	33021	520	17	39248	86
LTE	BKK0836	300021	BKK0836-L23	MAHAPREUTHARAM	32	L23-BKK0836-2C	13.73477653	100.5175077	255	30	33021	520	17	39050	86
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	11	L23-BKK3247-1A	13.739552	100.518528	25	30	33021	520	17	38852	230
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	12	L23-BKK3247-2A	13.739552	100.518528	25	30	33021	520	17	39050	230
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	13	L23-BKK3247-3A	13.739552	100.518528	25	30	33021	520	17	39248	230
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	23	L23-BKK3247-3B	13.739552	100.518528	230	30	33021	520	17	39248	96
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	22	L23-BKK3247-2B	13.739552	100.518528	230	30	33021	520	17	39050	96
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	21	L23-BKK3247-1B	13.739552	100.518528	230	30	33021	520	17	38852	96
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	31	L23-BKK3247-1C	13.739552	100.518528	310	30	33021	520	17	38852	229
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	32	L23-BKK3247-2C	13.739552	100.518528	310	30	33021	520	17	39050	229
LTE	BKK3247	300029	BKK3247-L23	SALAKHIN	33	L23-BKK3247-3C	13.739552	100.518528	310	30	33021	520	17	39248	229
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	13	L23-BKK3678-3A	13.706746	100.534837	1	30	33133	520	17	39248	265
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	11	L23-BKK3678-1A	13.706746	100.534837	1	30	33133	520	17	38852	265
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	12	L23-BKK3678-2A	13.706746	100.534837	1	30	33133	520	17	39050	265
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	22	L23-BKK3678-2B	13.706746	100.534837	120	30	33133	520	17	39050	266
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	21	L23-BKK3678-1B	13.706746	100.534837	120	30	33133	520	17	38852	266
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	23	L23-BKK3678-3B	13.706746	100.534837	120	30	33133	520	17	39248	266
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	33	L23-BKK3678-3C	13.706746	100.534837	210	30	33133	520	17	39248	264
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	31	L23-BKK3678-1C	13.706746	100.534837	210	30	33133	520	17	38852	264
LTE	BKK3678	300032	BKK3678-L23	SOIRUNGPHET	32	L23-BKK3678-2C	13.706746	100.534837	210	30	33133	520	17	39050	264
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	12	L23-BKK4044-2A	13.714364	100.53192	95	30	33023	520	17	39050	239
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	11	L23-BKK4044-1A	13.714364	100.53192	95	30	33023	520	17	38852	239
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	13	L23-BKK4044-3A	13.714364	100.53192	95	30	33023	520	17	39248	239
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	23	L23-BKK4044-3B	13.714364	100.53192	225	30	33023	520	17	39248	364
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	21	L23-BKK4044-1B	13.714364	100.53192	225	30	33023	520	17	38852	364
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	22	L23-BKK4044-2B	13.714364	100.53192	225	30	33023	520	17	39050	364
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	32	L23-BKK4044-2C	13.714364	100.53192	300	30	33023	520	17	39050	363
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	31	L23-BKK4044-1C	13.714364	100.53192	300	30	33023	520	17	38852	363
LTE	BKK4044	300034	BKK4044-L23	ARKARNSONGKOR 7	33	L23-BKK4044-3C	13.714364	100.53192	300	30	33023	520	17	39248	363
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	13	L23-BKK4155-3A	13.714958	100.522237	30	30	33021	520	17	39248	391
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	12	L23-BKK4155-2A	13.714958	100.522237	30	30	33021	520	17	39050	391
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	11	L23-BKK4155-1A	13.714958	100.522237	30	30	33021	520	17	38852	391
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	21	L23-BKK4155-1B	13.714958	100.522237	120	30	33021	520	17	38852	429
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	22	L23-BKK4155-2B	13.714958	100.522237	120	30	33021	520	17	39050	429
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	23	L23-BKK4155-3B	13.714958	100.522237	120	30	33021	520	17	39248	429
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	33	L23-BKK4155-3C	13.714958	100.522237	185	30	33021	520	17	39248	392
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	32	L23-BKK4155-2C	13.714958	100.522237	185	30	33021	520	17	39050	392
LTE	BKK4155	300035	BKK4155-L23	S.JAROENRAT1	31	L23-BKK4155-1C	13.714958	100.522237	185	30	33021	520	17	38852	392
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	12	L23-BKK4415-2A	13.71434	100.52926	1	30	33023	520	17	39050	181
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	11	L23-BKK4415-1A	13.71434	100.52926	1	30	33023	520	17	38852	181
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	13	L23-BKK4415-3A	13.71434	100.52926	1	30	33023	520	17	39248	181
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	23	L23-BKK4415-3B	13.71434	100.52926	120	30	33023	520	17	39248	182
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	21	L23-BKK4415-1B	13.71434	100.52926	120	30	33023	520	17	38852	182
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	22	L23-BKK4415-2B	13.71434	100.52926	120	30	33023	520	17	39050	182
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	32	L23-BKK4415-2C	13.71434	100.52926	200	30	33023	520	17	39050	180
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	31	L23-BKK4415-1C	13.71434	100.52926	200	30	33023	520	17	38852	180
LTE	BKK4415	300036	BKK4415-L23	SOI NARATIVAS 8	33	L23-BKK4415-3C	13.71434	100.52926	200	30	33023	520	17	39248	180
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	13	L23-BKK4574-3A	13.70397	100.52446	40	30	33132	520	17	39248	307
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	12	L23-BKK4574-2A	13.70397	100.52446	40	30	33132	520	17	39050	307
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	11	L23-BKK4574-1A	13.70397	100.52446	40	30	33132	520	17	38852	307
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	21	L23-BKK4574-1B	13.70397	100.52446	180	30	33132	520	17	38852	308
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	41	L23-BKK1178-1D	13.723756	100.523183	270	30	33021	520	17	38852	294
LTE	BKK0111	300045	BKK0111-L23	YAK_LUMPINI	11	L23-BKK0111-1A	13.726033	100.542648	10	30	33051	520	17	38852	130
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	22	L23-BKK4574-2B	13.70397	100.52446	180	30	33132	520	17	39050	308
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	23	L23-BKK4574-3B	13.70397	100.52446	180	30	33132	520	17	39248	308
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	33	L23-BKK4574-3C	13.70397	100.52446	300	30	33132	520	17	39248	336
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	32	L23-BKK4574-2C	13.70397	100.52446	300	30	33132	520	17	39050	336
LTE	BKK4574	300038	BKK4574-L23	CHAN 43 YAK 27	31	L23-BKK4574-1C	13.70397	100.52446	300	30	33132	520	17	38852	336
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	12	L23-BKK5573-2A	13.7117	100.51571	1	30	33021	520	17	39050	6
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	11	L23-BKK5573-1A	13.7117	100.51571	1	30	33021	520	17	38852	6
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	13	L23-BKK5573-3A	13.7117	100.51571	1	30	33021	520	17	39248	6
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	23	L23-BKK5573-3B	13.7117	100.51571	120	30	33021	520	17	39248	373
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	21	L23-BKK5573-1B	13.7117	100.51571	120	30	33021	520	17	38852	373
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	22	L23-BKK5573-2B	13.7117	100.51571	120	30	33021	520	17	39050	373
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	32	L23-BKK5573-2C	13.7117	100.51571	270	30	33021	520	17	39050	8
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	31	L23-BKK5573-1C	13.7117	100.51571	270	30	33021	520	17	38852	8
LTE	BKK5573	300040	BKK5573-L23	SANGCHAN VILLA CHAROENKRUNG 67	33	L23-BKK5573-3C	13.7117	100.51571	270	30	33021	520	17	39248	8
LTE	BKK0111	300045	BKK0111-L23	YAK_LUMPINI	12	L23-BKK0111-2A	13.726033	100.542648	10	30	33051	520	17	39050	130
LTE	BKK0111	310405	BKK0111D-L23	YAK_LUMPINI	31	L23-BKK0111-1C	13.726033	100.542648	250	30	33051	520	17	38852	131
LTE	BKK0111	310405	BKK0111D-L23	YAK_LUMPINI	32	L23-BKK0111-2C	13.726033	100.542648	250	30	33051	520	17	39050	131
LTE	BKK0111	310405	BKK0111D-L23	YAK_LUMPINI	33	L23-BKK0111-3C	13.726033	100.542648	250	30	33051	520	17	39248	131
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	11	L23-BKK0164-1A	13.731883	100.520122	30	30	33021	520	17	38852	117
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	12	L23-BKK0164-2A	13.731883	100.520122	30	30	33021	520	17	39050	117
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	13	L23-BKK0164-3A	13.731883	100.520122	30	30	33021	520	17	39248	117
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	23	L23-BKK0164-3B	13.731883	100.520122	120	30	33021	520	17	39248	118
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	22	L23-BKK0164-2B	13.731883	100.520122	120	30	33021	520	17	39050	118
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	21	L23-BKK0164-1B	13.731883	100.520122	120	30	33021	520	17	38852	118
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	31	L23-BKK0164-1C	13.731883	100.520122	240	30	33021	520	17	38852	119
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	32	L23-BKK0164-2C	13.731883	100.520122	240	30	33021	520	17	39050	119
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	33	L23-BKK0164-3C	13.731883	100.520122	240	30	33021	520	17	39248	119
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	43	L23-BKK0164-3D	13.731883	100.520122	310	30	33021	520	17	39248	115
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	42	L23-BKK0164-2D	13.731883	100.520122	310	30	33021	520	17	39050	115
LTE	BKK0164	300260	BKK0164-L23	SAPHANLUANG	41	L23-BKK0164-1D	13.731883	100.520122	310	30	33021	520	17	1	115
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	13	L23-BKK0614-3A	13.712991	100.526058	1	30	33023	520	17	39248	337
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	11	L23-BKK0614-1A	13.712991	100.526058	1	30	33023	520	17	38852	337
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	12	L23-BKK0614-2A	13.712991	100.526058	1	30	33023	520	17	39050	337
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	22	L23-BKK0614-2B	13.712991	100.526058	90	30	33023	520	17	39050	338
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	21	L23-BKK0614-1B	13.712991	100.526058	90	30	33023	520	17	38852	338
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	23	L23-BKK0614-3B	13.712991	100.526058	90	30	33023	520	17	39248	338
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	33	L23-BKK0614-3C	13.712991	100.526058	160	30	33023	520	17	39248	360
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	31	L23-BKK0614-1C	13.712991	100.526058	160	30	33023	520	17	38852	360
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	32	L23-BKK0614-2C	13.712991	100.526058	160	30	33023	520	17	39050	360
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	42	L23-BKK0614-2D	13.712991	100.526058	245	30	33023	520	17	39050	335
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	41	L23-BKK0614-1D	13.712991	100.526058	245	30	33023	520	17	38852	335
LTE	BKK0614	300055	BKK0614-L23	ST_LOUIS3	43	L23-BKK0614-3D	13.712991	100.526058	245	30	33023	520	17	39248	335
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	12	L23-BKK0616-2A	13.724964	100.520957	1	30	33021	520	17	39050	273
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	11	L23-BKK0616-1A	13.724964	100.520957	1	30	33021	520	17	38852	273
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	13	L23-BKK0616-3A	13.724964	100.520957	1	30	33021	520	17	39248	273
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	23	L23-BKK0616-3B	13.724964	100.520957	120	30	33021	520	17	39248	124
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	21	L23-BKK0616-1B	13.724964	100.520957	120	30	33021	520	17	38852	124
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	22	L23-BKK0616-2B	13.724964	100.520957	120	30	33021	520	17	39050	124
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	32	L23-BKK0616-2C	13.724964	100.520957	240	30	33021	520	17	39050	404
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	31	L23-BKK0616-1C	13.724964	100.520957	240	30	33021	520	17	38852	404
LTE	BKK0616	307113	BKK0616-L23	PRAMOTE2	33	L23-BKK0616-3C	13.724964	100.520957	240	30	33021	520	17	39248	404
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	11	L23-BKK1178-1A	13.723756	100.523183	1	30	33021	520	17	38852	299
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	43	L23-BKK1178-3D	13.723756	100.523183	270	30	33021	520	17	39248	294
LTE	BKK0773	300176	BKK0773-L23	BOBAE1	13	L23-BKK0773-3A	13.75019	100.51841	1	30	31063	520	17	39248	149
LTE	BKK0773	300176	BKK0773-L23	BOBAE1	12	L23-BKK0773-2A	13.75019	100.51841	1	30	31063	520	17	39050	149
LTE	BKK0773	300176	BKK0773-L23	BOBAE1	11	L23-BKK0773-1A	13.75019	100.51841	1	30	31063	520	17	38852	149
LTE	BKK0773	312338	BKK0773E-L23	BOBAE1	21	L23-BKK0773-1B	13.75019	100.51841	90	30	31063	520	17	38852	147
LTE	BKK0773	312338	BKK0773E-L23	BOBAE1	22	L23-BKK0773-2B	13.75019	100.51841	90	30	31063	520	17	39050	147
LTE	BKK0773	312338	BKK0773E-L23	BOBAE1	23	L23-BKK0773-3B	13.75019	100.51841	90	30	31063	520	17	39248	147
LTE	BKK0773	312339	BKK0773F-L23	BOBAE1	33	L23-BKK0773-3C	13.75019	100.51841	180	30	31063	520	17	39248	148
LTE	BKK0773	312339	BKK0773F-L23	BOBAE1	32	L23-BKK0773-2C	13.75019	100.51841	180	30	31063	520	17	39050	148
LTE	BKK0773	312339	BKK0773F-L23	BOBAE1	31	L23-BKK0773-1C	13.75019	100.51841	180	30	31063	520	17	38852	148
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	11	L23-BKK0860-1A	13.721898	100.537201	340	30	33023	520	17	38852	111
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	12	L23-BKK0860-2A	13.721898	100.537201	340	30	33023	520	17	39050	111
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	13	L23-BKK0860-3A	13.721898	100.537201	340	30	33023	520	17	39248	111
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	23	L23-BKK0860-3B	13.721898	100.537201	150	30	33023	520	17	39248	100
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	31	L23-BKK1178-1C	13.723756	100.523183	150	30	33021	520	17	38852	296
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	32	L23-BKK1178-2C	13.723756	100.523183	150	30	33021	520	17	39050	296
LTE	BKK1178	300063	BKK1178-L23	WATKAEK	33	L23-BKK1178-3C	13.723756	100.523183	150	30	33021	520	17	39248	296
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	22	L23-BKK0860-2B	13.721898	100.537201	150	30	33023	520	17	39050	100
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	21	L23-BKK0860-1B	13.721898	100.537201	150	30	33023	520	17	38852	100
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	31	L23-BKK0860-1C	13.721898	100.537201	265	30	33023	520	17	38852	101
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	32	L23-BKK0860-2C	13.721898	100.537201	265	30	33023	520	17	39050	101
LTE	BKK0860	300059	BKK0860-L23	SOI_SUANPLU	33	L23-BKK0860-3C	13.721898	100.537201	265	30	33023	520	17	39248	101
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	11	L23-BKK0996-1A	13.74818711	100.5414609	1	30	33113	520	17	38852	420
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	12	L23-BKK0996-2A	13.74818711	100.5414609	1	30	33113	520	17	39050	420
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	13	L23-BKK0996-3A	13.74818711	100.5414609	1	30	33113	520	17	39248	420
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	23	L23-BKK0996-3B	13.74818711	100.5414609	90	30	33113	520	17	39248	16
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	22	L23-BKK0996-2B	13.74818711	100.5414609	90	30	33113	520	17	39050	16
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	21	L23-BKK0996-1B	13.74818711	100.5414609	90	30	33113	520	17	38852	16
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	31	L23-BKK0996-1C	13.74818711	100.5414609	210	30	33113	520	17	38852	17
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	32	L23-BKK0996-2C	13.74818711	100.5414609	210	30	33113	520	17	39050	17
LTE	BKK0996	300061	BKK0996-L23	RACHPRASONG	33	L23-BKK0996-3C	13.74818711	100.5414609	210	30	33113	520	17	39248	17
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	12	L23-BKK1748-2A	13.73433001	100.5471865	1	30	33051	520	17	39050	226
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	11	L23-BKK1748-1A	13.73433001	100.5471865	1	30	33051	520	17	38852	226
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	13	L23-BKK1748-3A	13.73433001	100.5471865	1	30	33051	520	17	39248	226
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	23	L23-BKK1748-3B	13.73433001	100.5471865	90	30	33051	520	17	39248	255
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	21	L23-BKK1748-1B	13.73433001	100.5471865	90	30	33051	520	17	38852	255
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	22	L23-BKK1748-2B	13.73433001	100.5471865	90	30	33051	520	17	39050	255
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	32	L23-BKK1748-2C	13.73433001	100.5471865	150	30	33051	520	17	39050	257
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	31	L23-BKK1748-1C	13.73433001	100.5471865	150	30	33051	520	17	38852	257
LTE	BKK1748	300065	BKK1748-L23	SOIRUAMRUDEE2	33	L23-BKK1748-3C	13.73433001	100.5471865	150	30	33051	520	17	39248	257
LTE	BKK0094	305353	BKK0094-L23	SILOM19	23	L23-BKK0094-3B	13.7228651	100.5215087	120	30	33021	520	17	39248	306
LTE	BKK2337	300070	BKK2337-L23	SATHON1	11	L23-BKK2337-1A	13.72171092	100.545939	1	30	33051	520	17	38852	385
LTE	BKK2337	300070	BKK2337-L23	SATHON1	12	L23-BKK2337-2A	13.72171092	100.545939	1	30	33051	520	17	39050	385
LTE	BKK2337	300070	BKK2337-L23	SATHON1	13	L23-BKK2337-3A	13.72171092	100.545939	1	30	33051	520	17	39248	385
LTE	BKK2337	300070	BKK2337-L23	SATHON1	23	L23-BKK2337-3B	13.72171092	100.545939	140	30	33051	520	17	39248	384
LTE	BKK2337	300070	BKK2337-L23	SATHON1	22	L23-BKK2337-2B	13.72171092	100.545939	140	30	33051	520	17	39050	384
LTE	BKK2337	300070	BKK2337-L23	SATHON1	21	L23-BKK2337-1B	13.72171092	100.545939	140	30	33051	520	17	38852	384
LTE	BKK2337	300070	BKK2337-L23	SATHON1	31	L23-BKK2337-1C	13.72171092	100.545939	300	30	33051	520	17	38852	386
LTE	BKK2337	300070	BKK2337-L23	SATHON1	32	L23-BKK2337-2C	13.72171092	100.545939	300	30	33051	520	17	39050	386
LTE	BKK2337	300070	BKK2337-L23	SATHON1	33	L23-BKK2337-3C	13.72171092	100.545939	300	30	33051	520	17	39248	386
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	11	L23-BKK2379-1A	13.747103	100.5485	350	30	33053	520	17	38852	409
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	12	L23-BKK2379-2A	13.747103	100.5485	350	30	33053	520	17	39050	409
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	13	L23-BKK2379-3A	13.747103	100.5485	350	30	33053	520	17	39248	409
LTE	BKK2379	311221	BKK2379D-L23	SOINAILERT	23	L23-BKK2379-3B	13.747103	100.5485	65	30	33053	520	17	39248	272
LTE	BKK2379	311221	BKK2379D-L23	SOINAILERT	22	L23-BKK2379-2B	13.747103	100.5485	65	30	33053	520	17	39050	272
LTE	BKK2379	311221	BKK2379D-L23	SOINAILERT	21	L23-BKK2379-1B	13.747103	100.5485	65	30	33053	520	17	38852	272
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	31	L23-BKK2379-1C	13.747103	100.5485	130	30	33053	520	17	38852	102
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	32	L23-BKK2379-2C	13.747103	100.5485	130	30	33053	520	17	39050	102
LTE	BKK2379	300072	BKK2379-L23	SOINAILERT	33	L23-BKK2379-3C	13.747103	100.5485	130	30	33053	520	17	39248	102
LTE	BKK4406	311366	BKK4406D-L23	NARATHIWATRATCHAANAKHARIN4	13	L23-BKK4406-3A	13.7203	100.53144	320	30	33023	520	17	39248	113
LTE	BKK4406	311366	BKK4406D-L23	NARATHIWATRATCHAANAKHARIN4	12	L23-BKK4406-2A	13.7203	100.53144	320	30	33023	520	17	39050	113
LTE	BKK4406	311366	BKK4406D-L23	NARATHIWATRATCHAANAKHARIN4	11	L23-BKK4406-1A	13.7203	100.53144	320	30	33023	520	17	38852	113
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	21	L23-BKK4406-1B	13.7203	100.53144	70	30	33023	520	17	38852	424
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	22	L23-BKK4406-2B	13.7203	100.53144	70	30	33023	520	17	39050	424
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	23	L23-BKK4406-3B	13.7203	100.53144	70	30	33023	520	17	39248	424
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	33	L23-BKK4406-3C	13.7203	100.53144	170	30	33023	520	17	39248	42
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	32	L23-BKK4406-2C	13.7203	100.53144	170	30	33023	520	17	39050	42
LTE	BKK4406	300092	BKK4406-L23	NARATHIWATRATCHAANAKHARIN4	31	L23-BKK4406-1C	13.7203	100.53144	170	30	33023	520	17	38852	42
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	11	L23-BKK4419-1A	13.741327	100.550639	10	30	33053	520	17	38852	230
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	13	L23-BKK4419-3A	13.741327	100.550639	10	30	33053	520	17	39248	230
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	12	L23-BKK4419-2A	13.741327	100.550639	10	30	33053	520	17	39050	230
LTE	BKK0094	305353	BKK0094-L23	SILOM19	13	L23-BKK0094-3A	13.7228651	100.5215087	30	30	33021	520	17	39248	430
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	22	L23-BKK4419-2B	13.741327	100.550639	170	30	33053	520	17	39050	40
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	23	L23-BKK4419-3B	13.741327	100.550639	170	30	33053	520	17	39248	40
LTE	BKK4419	300094	BKK4419-L23	SOI RUAM RUDEE 23	21	L23-BKK4419-1B	13.741327	100.550639	170	30	33053	520	17	38852	40
LTE	BKK4555	300095	BKK4555-L23	RONG MUEANG SOI1	13	L23-BKK4555-3A	13.743729	100.518074	30	30	33021	520	17	39248	49
